ecsA,936293,BSU10040
ecsB,939298,BSU10050
ecsC,939774,BSU10060
yhaA,936299,BSU10070
yhfA,939301,BSU10080
yhgB,936298,BSU10090
yhgC,939297,BSU10100
pbpF,939766,BSU10110
hemE,936296,BSU10120
hemH,939772,BSU10130
hemY,936311,BSU10140
yhgD,939305,BSU10150
yhgE,936303,BSU10160
fabHB,939306,BSU10170
yhfC,936308,BSU10180
yhfE,936306,BSU10200
yhfF,939309,BSU10210
gltT,939770,BSU10220
yhfH,936305,BSU10230
yhfI,936318,BSU10240
yhfJ,939310,BSU10250
yhfK,936309,BSU10260
yhfL,939308,BSU10270
yhfM,936312,BSU10280
yhfN,936314,BSU10290
aprE,939313,BSU10300
yhfO,939778,BSU10310
yhfP,939312,BSU10320
yhfQ,936324,BSU10330
phoE,939773,BSU10340
yhfS,939311,BSU10350
yhfT,936315,BSU10360
bioY,939321,BSU10370
hemAT,936320,BSU10380
yhfW,936319,BSU10390
yhxC,939316,BSU10400
yhzC,939319,BSU10410
comK,936338,BSU10420
yhxD,939776,BSU10430
yhjA,936321,BSU10440
yhjB,939317,BSU10450
yhjC,939777,BSU10460
yhjD,936334,BSU10470
yhjE,936333,BSU10480
sipV,939318,BSU10490
yhjG,936325,BSU10500
yhjH,939329,BSU10510
glcP,936346,BSU10520
ntdC,936337,BSU10530
ntdB,939323,BSU10540
ntdA,939788,BSU10550
yhjM,936344,BSU10560
yhjN,939324,BSU10570
yhjO,939780,BSU10580
yhjP,936342,BSU10590
yhjQ,939779,BSU10600
yhjR,939352,BSU10610
addB,936341,BSU10620
addA,939793,BSU10630
sbcD,936351,BSU10640
sbcC,939784,BSU10650
yisB,936345,BSU10660
gerPF,939326,BSU10670
gerPE,939782,BSU10680
gerPD,936349,BSU10690
gerPC,939327,BSU10700
gerPB,939781,BSU10710
gerPA,936348,BSU10720
yisI,936347,BSU10730
yisJ,939786,BSU10740
yisK,936356,BSU10750
yisL,939333,BSU10760
wprA,936350,BSU10770
yisN,936354,BSU10780
asnO,939783,BSU10790
yizA,2914284,BSU10800
yisP,936353,BSU10810
yisQ,939335,BSU10820
yisR,936352,BSU10830
degA,936363,BSU10840
yisS,939785,BSU10850
yisT,936355,BSU10860
yisU,939338,BSU10870
yisV,936360,BSU10880
yisX,939343,BSU10890
yisY,939790,BSU10900
yisZ,936359,BSU10910
sat,939334,BSU10920
yitB,939787,BSU10930
yitC,936357,BSU10940
yitD,939794,BSU10950
yitE,936377,BSU10960
yitF,939345,BSU10970
yitG,939791,BSU10980
yitH,936361,BSU10990
yitI,939344,BSU11000
yitJ,939796,BSU11010
yitK,936375,BSU11020
yitL,939792,BSU11030
yitM,936374,BSU11040
yitO,936373,BSU11055
yitP,939348,BSU11070
yizB,8302950,BSU11079
yitQ,939797,BSU11080
yitR,939798,BSU11090
nprB,936384,BSU11100
yitS,936376,BSU11110
yitT,939346,BSU11120
ipi,936380,BSU11130
yizC,8303093,BSU11139
yitU,939795,BSU11140
yitV,939350,BSU11150
yitW,936378,BSU11160
yitY,939799,BSU11170
yitZ,939355,BSU11180
argC,936389,BSU11190
argJ,939800,BSU11200
argB,936381,BSU11210
argD,939357,BSU11220
carA,936387,BSU11230
carB,939353,BSU11240
argF,936386,BSU11250
yjzC,936385,BSU11260
yjzD,939364,BSU11270
yjaU,936395,BSU11280
yjaV,939802,BSU11290
med,936388,BSU11300
comZ,939358,BSU11310
yjzB,939366,BSU11320
fabHA,936392,BSU11330
fabF,939803,BSU11340
yjaZ,939806,BSU11350
appD,936391,BSU11360
appF,936390,BSU11370
appB,936400,BSU11390
appC,936394,BSU11400
yjbA,939369,BSU11410
trpS,939361,BSU11420
oppA,936398,BSU11430
oppB,936397,BSU11440
oppC,936396,BSU11450
oppD,939814,BSU11460
oppF,936410,BSU11470
yjbB,936399,BSU11480
yjbC,939373,BSU11490
spxA,936407,BSU11500
yjbE,939805,BSU11510
mecA,936406,BSU11520
coiA,939370,BSU11530
pepF,936404,BSU11540
yizD,8303008,BSU11549
yjbH,939365,BSU11550
yjbI,936416,BSU11560
yjbJ,939382,BSU11570
yjbK,936408,BSU11580
yjbL,939376,BSU11590
yjbM,939809,BSU11600
ppnK,936414,BSU11610
yjbO,939808,BSU11620
yjbP,936412,BSU11630
yjbQ,939371,BSU11640
tenA,939807,BSU11650
tenI,936411,BSU11660
thiO,939377,BSU11670
thiS,939811,BSU11680
thiG,936422,BSU11690
thiF,939816,BSU11700
yjbV,936415,BSU11710
fabI,939379,BSU11720
cotO,939810,BSU11730
cotZ,936418,BSU11740
cotY,939383,BSU11750
cotX,936417,BSU11760
cotW,939374,BSU11770
cotV,939385,BSU11780
yjcA,936428,BSU11790
yjzK,8303173,BSU11799
yjcZ,8303203,BSU11809
spoVIF,939384,BSU11810
yjcD,939813,BSU11820
yjzE,8303175,BSU11839
yjcF,939387,BSU11840
yjcG,939822,BSU11850
yjcH,936425,BSU11860
yjcI,939812,BSU11870
yjcJ,936424,BSU11880
yjcK,939406,BSU11890
yjcL,936434,BSU11900
yjcM,939395,BSU11910
yjcN,939817,BSU11920
yjzF,8303198,BSU11928
yjzG,8303177,BSU11929
yjcO,936430,BSU11930
yjcP,936429,BSU11940
yjcQ,939821,BSU11950
yjcR,936443,BSU11960
yjcS,939400,BSU11970
yjdA,939818,BSU11980
yjdB,936431,BSU11990
manR,939394,BSU12000
manP,936437,BSU12010
manA,939393,BSU12020
yjdF,939820,BSU12030
yjdG,936436,BSU12040
yjdH,939819,BSU12050
yjdI,936435,BSU12060
yjzH,8303219,BSU12069
yjdJ,936449,BSU12070
ctaO,939825,BSU12080
cotT,939403,BSU12090
yjeA,936440,BSU12100
yjfA,939830,BSU12110
yjfB,936446,BSU12120
yjfC,939398,BSU12130
yjgA,939397,BSU12140
yjgB,936448,BSU12150
yjgC,939396,BSU12160
yjgD,939826,BSU12170
yjhA,936457,BSU12180
yjhB,939419,BSU12190
yjiA,939399,BSU12200
yjiB,936452,BSU12210
yjiC,939402,BSU12220
yjzI,8302936,BSU12229
hemD,939823,BSU12230
yjkA,936453,BSU12240
yjkB,939401,BSU12250
yjlA,939404,BSU12260
yjlB,939411,BSU12270
rex,939407,BSU12280
ndh,939832,BSU12290
uxaC,936461,BSU12300
exuM,939410,BSU12310
yjmC,939828,BSU12320
yjmD,936463,BSU12330
uxuA,939409,BSU12340
yjmF,939418,BSU12350
exuT,939405,BSU12360
exuR,939834,BSU12370
uxaB,936468,BSU12380
uxaA,939837,BSU12390
yjnA,939412,BSU12400
yjoA,939416,BSU12410
yjoB,936467,BSU12420
rapA,939417,BSU12430
phrA,939413,BSU12440
yjpA,939831,BSU12450
xlyB,936464,BSU12460
yjqA,939415,BSU12470
yjqB,939423,BSU12480
yjqC,939414,BSU12490
xkdA,939838,BSU12500
xre,936473,BSU12510
yjzJ,8303027,BSU12519
xkdB,939420,BSU12520
xkdC,939841,BSU12530
ykzK,8303179,BSU12539
xkdD,936466,BSU12540
xtrA,939839,BSU12550
xpf,936474,BSU12560
xtmA,939835,BSU12570
xtmB,939426,BSU12580
xkdE,936471,BSU12590
xkdF,939833,BSU12600
xkdG,939845,BSU12610
ykzL,8302945,BSU12619
xkdH,936470,BSU12620
xkdI,939425,BSU12630
xkdJ,936496,BSU12640
ykzM,8303162,BSU12649
xkdK,939943,BSU12650
xkdM,938181,BSU12660
xkdN,939842,BSU12671
xkzB,8303192,BSU12672
xkdO,936500,BSU12680
xkdP,939946,BSU12690
xkdQ,938173,BSU12700
xkdR,939427,BSU12710
xkdS,939840,BSU12720
xkdT,936475,BSU12730
xkdU,936476,BSU12740
xkzA,8303196,BSU12749
xkdV,939421,BSU12750
xkdW,936237,BSU12760
xkdX,939941,BSU12770
xepA,938161,BSU12780
xhlA,936210,BSU12790
xhlB,939732,BSU12800
xlyA,939869,BSU12810
spoIISB,938005,BSU12820
spoIISA,938174,BSU12830
pit,936281,BSU12840
ykaA,939843,BSU12850
ykbA,936518,BSU12860
mhqA,936149,BSU12870
ykcB,939775,BSU12880
ykcC,936326,BSU12890
htrA,939849,BSU12900
proG,936776,BSU12910
dppA,936727,BSU12920
dppB,939881,BSU12930
dppC,938038,BSU12940
dppD,938628,BSU12950
dppE,938099,BSU12960
ykfA,938175,BSU12970
ykfB,939862,BSU12980
ykfC,937979,BSU12990
ykfD,939863,BSU13000
ykgB,937980,BSU13010
ykgA,939864,BSU13020
ykhA,937988,BSU13030
hmp,939891,BSU13040
ykzH,937994,BSU13050
ykjA,939857,BSU13060
ykkA,937079,BSU13070
ykkB,939859,BSU13080
ykkC,936835,BSU13090
ykkD,938109,BSU13100
purU,939854,BSU13110
proB,936790,BSU13120
proA,936166,BSU13130
ohrA,939848,BSU13140
ohrR,939850,BSU13150
ohrB,936734,BSU13160
ykzN,8302905,BSU13169
guaD,936695,BSU13170
metE,936480,BSU13180
ispA,939934,BSU13190
rsbRB,938160,BSU13200
thiX,939836,BSU13210
thiW,936472,BSU13220
thiV,939829,BSU13230
thiU,936465,BSU13240
ykoG,936451,BSU13250
ykoH,936458,BSU13260
ykoI,939827,BSU13270
ykoJ,936459,BSU13280
ykzD,936450,BSU13290
mgtE,936439,BSU13300
tnrA,936445,BSU13310
ykzB,939392,BSU13320
ykoL,939391,BSU13330
ykoM,939824,BSU13340
ykoN,939390,BSU13350
ykoP,936444,BSU13360
ykoQ,939388,BSU13370
ykoS,939380,BSU13380
ykoT,939378,BSU13390
ligD,939372,BSU13400
ykoV,939375,BSU13410
ykoW,2914252,BSU13420
ykoX,939381,BSU13430
ykoY,939368,BSU13440
sigI,939363,BSU13450
rsgI,939360,BSU13460
sspD,939362,BSU13470
ykrK,939367,BSU13480
ykrL,939359,BSU13490
ktrD,939342,BSU13500
ykzP,8303057,BSU13509
ykzE,939354,BSU13510
ykrP,939356,BSU13520
kinE,939349,BSU13530
ogt,939332,BSU13540
mtnA,939341,BSU13550
mtnK,939336,BSU13560
mtnU,939328,BSU13570
ykrV,939330,BSU13580
mtnW,939339,BSU13590
mtnX,939331,BSU13600
mtnB,939320,BSU13610
mtnD,939322,BSU13620
ykvA,939314,BSU13630
spo0E,939315,BSU13640
eag,939325,BSU13650
kinD,939300,BSU13660
mhqR,939303,BSU13670
motB,939304,BSU13680
motA,939302,BSU13690
clpE,939289,BSU13700
ykvI,939307,BSU13710
queC,939292,BSU13720
queD,939282,BSU13730
queE,939290,BSU13740
ykvM,939296,BSU13750
ykvN,939274,BSU13760
ykvO,939276,BSU13770
ykvP,939278,BSU13780
ykzQ,8303133,BSU13789
ykvQ,939273,BSU13790
ykzR,8303134,BSU13799
ykvR,939743,BSU13800
ykvS,939299,BSU13810
ykzS,8302968,BSU13819
ykvT,939264,BSU13820
ykvU,939262,BSU13830
stoA,936262,BSU13840
zosA,939268,BSU13850
ykvY,939258,BSU13860
ykvZ,936232,BSU13870
glcT,939254,BSU13880
ptsG,939255,BSU13890
ptsH,939259,BSU13900
ptsI,939253,BSU13910
splA,939728,BSU13920
splB,939248,BSU13930
ykwB,939246,BSU13940
mcpC,936206,BSU13950
ykwC,939723,BSU13960
ykwD,939237,BSU13970
pbpH,936204,BSU13980
kinA,939230,BSU13990
patA,939235,BSU14000
ykzT,8303007,BSU14009
cheV,939239,BSU14010
ykyB,939225,BSU14020
ykuC,939224,BSU14030
ykuD,939216,BSU14040
ykuE,939214,BSU14050
ykuF,939226,BSU14060
fadG,8303034,BSU14071
ykzU,8303033,BSU14072
ykuH,939211,BSU14080
ykuI,939207,BSU14090
ykuJ,936162,BSU14100
ykuK,939213,BSU14110
ykzF,939703,BSU14120
ykuL,939199,BSU14130
ccpC,939197,BSU14140
ykuN,939194,BSU14150
ykuO,939196,BSU14160
ykuP,938811,BSU14170
dapH,939193,BSU14180
dapL,938805,BSU14190
ykuS,938799,BSU14200
ykuT,938809,BSU14210
ykuU,938810,BSU14220
ykuV,938804,BSU14230
rok,938793,BSU14240
yknT,938787,BSU14250
mobA,938791,BSU14260
moeB,938780,BSU14270
moeA,938797,BSU14280
mobB,938790,BSU14290
moaE,936092,BSU14300
moaD,938785,BSU14310
yknU,938775,BSU14320
yknV,936087,BSU14330
yknW,938771,BSU14340
yknX,938774,BSU14350
yknY,938766,BSU14360
yknZ,938803,BSU14370
fruR,936082,BSU14380
fruK,938761,BSU14390
fruA,938757,BSU14400
sipT,938763,BSU14410
ykoA,938768,BSU14420
ykpA,936066,BSU14430
ykpB,938752,BSU14440
ampS,938756,BSU14450
ykpC,938750,BSU14460
mreBH,938746,BSU14470
abh,938738,BSU14480
kinC,938742,BSU14490
ykqA,939408,BSU14500
ktrC,939429,BSU14510
adeC,939477,BSU14520
rnjA,939483,BSU14530
ykzG,939482,BSU14540
ykrA,939479,BSU14550
def,939491,BSU14560
ykzV,8303091,BSU14569
ykyA,939487,BSU14570
pdhA,936005,BSU14580
pdhB,939496,BSU14590
pdhC,936010,BSU14600
pdhD,939492,BSU14610
slp,935991,BSU14620
ykzW,8302953,BSU14629
speA,936002,BSU14630
yktA,935989,BSU14640
yktB,935987,BSU14650
ykzI,935992,BSU14660
suhB,935986,BSU14670
ykzC,935976,BSU14680
yktD,935978,BSU14690
nprE,935981,BSU14700
ylaA,935984,BSU14710
ylaB,935962,BSU14720
ylaC,935973,BSU14730
ylaD,935961,BSU14740
ylaE,935955,BSU14750
ylaF,935954,BSU14760
bipA,935966,BSU14770
ylaH,935937,BSU14780
ylaI,935943,BSU14790
ylaJ,935926,BSU14800
ylaK,935933,BSU14810
ylaL,935944,BSU14820
ylaM,939852,BSU14830
ylaN,936566,BSU14840
ftsW,935918,BSU14850
pycA,935920,BSU14860
ctaA,937030,BSU14870
ctaB,935922,BSU14880
ctaC,936789,BSU14890
ctaD,936898,BSU14900
ctaE,935993,BSU14910
ctaF,936259,BSU14920
ctaG,939909,BSU14930
ylbA,939858,BSU14940
ylbB,938107,BSU14950
ylbC,937363,BSU14960
ylbD,936929,BSU14970
ylbE,938216,BSU14980
ylbF,939945,BSU14990
ylbG,939846,BSU15000
ylbH,936402,BSU15010
coaD,936889,BSU15020
ylbJ,936629,BSU15030
ylbK,936382,BSU15040
ylbL,936755,BSU15050
ylbM,936548,BSU15060
ylzH,8303049,BSU15069
ylbN,936788,BSU15070
rpmF,939855,BSU15080
ylbO,935998,BSU15090
ylbP,939853,BSU15100
ylbQ,936782,BSU15110
yllA,939844,BSU15120
yllB,935932,BSU15130
mraW,936555,BSU15140
ftsL,939860,BSU15150
pbpB,939847,BSU15160
spoVD,936661,BSU15170
murE,937567,BSU15180
mraY,939856,BSU15190
murD,935950,BSU15200
spoVE,936953,BSU15210
murG,935929,BSU15220
murB,939804,BSU15230
divIB,939701,BSU15240
ylxW,936403,BSU15250
ylxX,936107,BSU15260
sbp,936141,BSU15270
ftsA,936145,BSU15280
ftsZ,935971,BSU15290
bpr,939695,BSU15300
spoIIGA,939984,BSU15310
sigE,939683,BSU15320
sigG,939953,BSU15330
ylmA,940012,BSU15340
ylmB,940116,BSU15350
ylmC,939682,BSU15360
ylmD,939954,BSU15370
ylmE,940117,BSU15380
sepF,939952,BSU15390
ylmG,940008,BSU15400
ylmH,940118,BSU15410
divIVA,939972,BSU15420
ileS,940119,BSU15430
ylyA,938068,BSU15440
lspA,938172,BSU15450
rluD,939987,BSU15460
pyrR,938030,BSU15470
pyrP,936604,BSU15480
pyrB,937734,BSU15490
pyrC,937095,BSU15500
pyrAA,937368,BSU15510
carB,936608,BSU15520
pyrK,936854,BSU15530
pyrD,938008,BSU15540
pyrF,935960,BSU15550
pyrE,936714,BSU15560
cysH,938645,BSU15570
cysP,935990,BSU15580
sat,936726,BSU15590
cysC,937102,BSU15600
sumT,936712,BSU15610
sirB,936218,BSU15620
sirC,938048,BSU15630
yloA,936878,BSU15640
yloB,936954,BSU15650
yloC,936454,BSU15660
ylzA,937956,BSU15670
gmk,938821,BSU15680
rpoZ,936419,BSU15690
coaBC,938487,BSU15700
priA,938122,BSU15710
def,938819,BSU15720
fmt,936571,BSU15730
rsmB,938106,BSU15740
yloN,936310,BSU15750
prpC,935931,BSU15760
prkC,936132,BSU15770
yloQ,938451,BSU15780
rpe,936393,BSU15790
thiN,937714,BSU15800
spoVM,937168,BSU15810
rpmB,938067,BSU15820
yloU,937855,BSU15830
yloV,937917,BSU15840
sdaAB,935964,BSU15850
sdaAA,937109,BSU15860
recG,936730,BSU15870
ylpC,936595,BSU15880
plsX,938066,BSU15890
fabD,938488,BSU15900
fabG,938113,BSU15910
acpP,938486,BSU15920
rnc,936169,BSU15930
smc,938085,BSU15940
ftsY,936921,BSU15950
ylqB,938179,BSU15960
ylxM,937995,BSU15970
ffh,937104,BSU15980
rpsP,938059,BSU15990
ylqC,936821,BSU16000
ylqD,937226,BSU16010
rimM,935999,BSU16020
trmD,936650,BSU16030
rplS,937598,BSU16040
rbgA,940134,BSU16050
rnhB,940133,BSU16060
ylqG,936698,BSU16070
ylqH,938163,BSU16080
sucC,938521,BSU16090
sucD,937797,BSU16100
dprA,940135,BSU16110
topA,937982,BSU16120
gid,938816,BSU16130
xerC,938003,BSU16140
clpQ,938111,BSU16150
hslU,936301,BSU16160
codY,936491,BSU16170
flgB,938149,BSU16180
flgC,938646,BSU16190
fliE,939470,BSU16200
fliF,936677,BSU16210
fliG,937577,BSU16220
fliH,938124,BSU16230
fliI,940136,BSU16240
fliJ,940137,BSU16250
ylxF,940140,BSU16260
fliK,937494,BSU16270
flgD,936501,BSU16280
flgG,936497,BSU16290
ylzI,8303013,BSU16299
fliL,937103,BSU16300
fliM,939518,BSU16310
fliY,936421,BSU16320
cheY,940120,BSU16330
fliZ,936796,BSU16340
fliP,940095,BSU16350
fliQ,939623,BSU16360
fliR,940130,BSU16370
flhB,940128,BSU16380
flhA,940029,BSU16390
flhF,940021,BSU16400
ylxH,940123,BSU16410
cheB,940124,BSU16420
cheA,939600,BSU16430
cheW,939957,BSU16440
cheC,939621,BSU16450
cheD,939959,BSU16460
sigD,938482,BSU16470
ylxL,939618,BSU16480
rpsB,939599,BSU16490
tsf,939601,BSU16500
pyrH,939602,BSU16510
frr,939605,BSU16520
uppS,939640,BSU16530
cdsA,939607,BSU16540
dxr,939636,BSU16550
rseP,939612,BSU16560
proS,939617,BSU16570
polC,939620,BSU16580
ylxS,939625,BSU16590
nusA,939628,BSU16600
ylxR,939653,BSU16610
ylxQ,939626,BSU16620
infB,939630,BSU16630
ylxP,939641,BSU16640
rbfA,939635,BSU16650
truB,939638,BSU16660
ribC,938110,BSU16670
rpsO,938814,BSU16680
pnpA,939646,BSU16690
ylxY,939649,BSU16700
mlpA,938456,BSU16710
ymxH,939648,BSU16720
spoVFA,939652,BSU16730
spoVFB,939660,BSU16740
asd,939654,BSU16750
dapG,936710,BSU16760
dapA,939657,BSU16770
rnjB,938463,BSU16780
tepA,936370,BSU16790
ylzJ,8303181,BSU16799
spoIIIE,936503,BSU16800
ymfC,940138,BSU16810
ymfD,939662,BSU16825
ymfF,940141,BSU16845
ymfH,939665,BSU16860
fabG,939588,BSU16870
ymfJ,939670,BSU16880
ymfM,939591,BSU16910
pgsA,939675,BSU16920
cinA,939464,BSU16930
recA,939497,BSU16940
pbpX,939677,BSU16950
ymdA,939680,BSU16960
ymdB,939441,BSU16970
spoVS,939460,BSU16980
tdh,939462,BSU16990
kbl,939651,BSU17000
ymcB,939451,BSU17010
ymcA,939581,BSU17020
cotE,939508,BSU17030
mutS,939501,BSU17040
mutL,939455,BSU17050
ymzD,2914256,BSU17060
ymcC,939511,BSU17070
pksA,939593,BSU17080
pksB,939445,BSU17090
pksC,939504,BSU17100
pksD,939463,BSU17110
pksE,939997,BSU17120
acpK,937952,BSU17130
pksF,939500,BSU17140
pksG,940121,BSU17150
pksH,940033,BSU17160
pksI,940096,BSU17170
pksJ,940043,BSU17180
pksL,940032,BSU17190
pksM,940026,BSU17200
pksN,940054,BSU17210
pksR,940036,BSU17220
pksS,940046,BSU17230
ymzB,940041,BSU17240
ymaE,940045,BSU17250
aprX,940056,BSU17260
ymaC,940071,BSU17270
ymaD,940058,BSU17280
ebrB,940051,BSU17290
ebrA,940059,BSU17300
ymaG,940062,BSU17310
ymaF,940060,BSU17320
miaA,940067,BSU17330
hfq,940073,BSU17340
ymzC,940085,BSU17350
ymzA,940080,BSU17360
nrdI,940075,BSU17370
nrdE,940091,BSU17380
nrdF,940076,BSU17390
ymaB,939453,BSU17400
cwlC,940088,BSU17410
spoVK,940089,BSU17420
ynbA,938169,BSU17430
ynbB,940047,BSU17440
glnR,940070,BSU17450
glnA,940020,BSU17460
ynxB,939610,BSU17470
ynzF,939642,BSU17480
ynzG,938126,BSU17490
ynaB,940017,BSU17500
ynaC,936647,BSU17510
ynaD,936242,BSU17520
ynaE,936948,BSU17530
ynaF,938101,BSU17540
ynaG,940014,BSU17550
ynzI,8303140,BSU17559
ynaI,940011,BSU17560
xynP,939533,BSU17570
xynB,939472,BSU17580
xylR,939531,BSU17590
xylA,939558,BSU17600
xylB,939560,BSU17610
yncB,939569,BSU17620
yncC,939540,BSU17630
alrB,939550,BSU17640
yncE,939573,BSU17650
yncF,939541,BSU17660
cotU,939580,BSU17670
thyA,939555,BSU17680
yncM,939576,BSU17690
ynzK,8303021,BSU17699
cotC,939543,BSU17700
tatAC,939527,BSU17710
yndA,939521,BSU17720
yndB,939524,BSU17730
ynzB,939516,BSU17740
yndD,939529,BSU17750
yndE,936538,BSU17760
yndF,939547,BSU17770
yndG,939565,BSU17780
yndH,939537,BSU17790
yndJ,939575,BSU17800
yndK,936932,BSU17810
yndL,939553,BSU17820
yndM,938236,BSU17830
yndN,938817,BSU17840
lexA,939564,BSU17850
yneA,936112,BSU17860
yneB,939557,BSU17870
ynzC,939578,BSU17880
tkt,937377,BSU17890
yneE,936340,BSU17900
yneF,939469,BSU17910
ynzD,938818,BSU17920
ccdA,937140,BSU17930
yneI,939468,BSU17940
yneJ,938604,BSU17950
yneK,938820,BSU17960
cotM,938815,BSU17970
sspP,938192,BSU17980
sspO,938222,BSU17990
citB,938140,BSU18000
yneN,938193,BSU18010
ynzL,8302958,BSU18019
sspN,2914184,BSU18020
tlp,938091,BSU18030
yneP,2914242,BSU18040
yneQ,937998,BSU18050
yneR,938132,BSU18060
yneS,938037,BSU18070
yneT,938220,BSU18080
parE,936151,BSU18090
parC,937107,BSU18100
ynfC,937092,BSU18110
alsT,938191,BSU18120
eglS,938607,BSU18130
ynfE,936469,BSU18140
xynC,937052,BSU18150
xynD,936433,BSU18160
yngA,936300,BSU18170
yngB,936791,BSU18180
yngC,939567,BSU18190
yngD,936020,BSU18200
yngE,939528,BSU18210
yngF,939467,BSU18220
yngG,939515,BSU18230
yngHB,8303012,BSU18239
yngH,939474,BSU18240
yngI,939571,BSU18250
yngJ,939996,BSU18260
ynzE,939980,BSU18270
yngK,939977,BSU18280
yngL,939955,BSU18290
ppsE,939956,BSU18300
ppsD,940013,BSU18310
ppsC,940102,BSU18320
ppsB,939993,BSU18330
ppsA,939983,BSU18340
dacC,939990,BSU18350
yoxA,938046,BSU18360
yoeA,939596,BSU18370
iseA,939964,BSU18380
yoeC,939595,BSU18390
yoeD,939991,BSU18400
ggt,940001,BSU18410
ftsR,940018,BSU18420
yogA,940019,BSU18430
gltD,940053,BSU18440
gltA,940024,BSU18450
gltC,940104,BSU18460
proJ,940098,BSU18470
proH,940035,BSU18480
rtp,940068,BSU18490
fabG,940090,BSU18500
yoxC,940083,BSU18510
yoxB,940087,BSU18520
yoaA,940097,BSU18530
yoaB,940099,BSU18540
yoaC,940100,BSU18550
yoaD,940109,BSU18560
yoaE,940113,BSU18570
yoaF,940103,BSU18580
yoaG,940105,BSU18590
yozQ,2914173,BSU18600
yoaH,940110,BSU18610
yoaI,940107,BSU18620
exlX,940108,BSU18630
yoaK,940007,BSU18640
pelB,940111,BSU18650
yoaM,940112,BSU18660
yozS,8302957,BSU18669
yoaN,940006,BSU18670
yoaO,940005,BSU18680
yoaP,939512,BSU18690
yoaQ,940010,BSU18700
yozT,8303003,BSU18709
yozF,939598,BSU18710
yoaR,939962,BSU18720
yoaS,939982,BSU18730
yozG,940003,BSU18740
yoaT,940132,BSU18750
yoaU,940127,BSU18760
cyeA,940126,BSU18770
yoaW,940131,BSU18780
yoaZ,940031,BSU18790
penP,940129,BSU18800
yobA,940122,BSU18810
yobB,940049,BSU18820
pps,939985,BSU18830
xynA,939861,BSU18840
yozV,8303004,BSU18849
yobD,939975,BSU18850
yozH,939603,BSU18860
yozI,939961,BSU18870
yobE,939611,BSU18880
yobF,939609,BSU18890
yozW,8303072,BSU18898
yozX,8303068,BSU18899
yozJ,939606,BSU18900
yozY,8303063,BSU18908
rapK,939604,BSU18910
phrK,939608,BSU18920
yobH,939613,BSU18930
yozK,939614,BSU18940
yozL,939619,BSU18950
yozM,939622,BSU18960
yobI,939615,BSU18970
yobJ,939633,BSU18980
yobK,939629,BSU18990
yobL,939624,BSU19000
yobM,939634,BSU19010
yobN,939632,BSU19020
yobO,939627,BSU19030
csaA,939631,BSU19040
yobQ,939637,BSU19050
yobR,939650,BSU19060
yobS,939639,BSU19070
yobT,939645,BSU19080
yobU,939647,BSU19090
yobV,939644,BSU19100
yobW,939656,BSU19110
czrA,939658,BSU19120
yocA,939661,BSU19130
yozB,939655,BSU19140
yocB,939442,BSU19150
yocC,939666,BSU19160
yocD,939659,BSU19170
des,939668,BSU19180
desK,939678,BSU19190
desR,939664,BSU19200
yocH,939673,BSU19210
yocI,939671,BSU19220
yocJ,939669,BSU19230
yocK,939676,BSU19240
yocL,939586,BSU19250
yoyB,8303149,BSU19259
yocM,939587,BSU19260
yozN,939679,BSU19270
yocN,939594,BSU19280
yozO,939681,BSU19290
yozC,939998,BSU19300
dhaS,939963,BSU19310
sqhC,939443,BSU19320
sodF,939503,BSU19330
yocR,939450,BSU19340
yocS,939452,BSU19350
odhB,939505,BSU19360
sucA,939507,BSU19370
yojO,939499,BSU19380
yojN,939458,BSU19390
sodC,939502,BSU19400
cwlS,939459,BSU19410
yojK,939457,BSU19420
yojJ,939589,BSU19430
yojI,939592,BSU19440
rsbRC,940093,BSU19450
yojG,2914250,BSU19460
yojF,939590,BSU19470
yoyC,8303009,BSU19479
yojE,939447,BSU19480
gerT,2914248,BSU19490
yojB,939446,BSU19510
yojA,939510,BSU19520
yodA,939461,BSU19530
yodB,939449,BSU19540
yodC,939506,BSU19550
yodD,940106,BSU19560
yodE,940022,BSU19570
yoyD,8303187,BSU19579
yodF,940028,BSU19580
ctpA,940115,BSU19590
yodH,940101,BSU19600
yodI,940039,BSU19610
yodJ,940023,BSU19620
deoD,940038,BSU19630
yoyE,8303105,BSU19639
yodL,940030,BSU19640
yodM,940034,BSU19650
yozD,940042,BSU19660
yoyF,8303015,BSU19669
yodN,940037,BSU19670
yozE,940055,BSU19680
yokU,8303010,BSU19689
kamA,940040,BSU19690
yodP,940057,BSU19700
yodQ,940044,BSU19710
yodR,940048,BSU19720
yodS,940052,BSU19730
yodT,940050,BSU19740
yoyG,8302971,BSU19749
cgeE,940064,BSU19750
cgeD,940063,BSU19760
cgeC,940074,BSU19770
cgeA,940066,BSU19780
cgeB,940061,BSU19790
phy,940065,BSU19800
yotN,940072,BSU19820
yotM,940081,BSU19830
yotL,940077,BSU19840
yotK,939549,BSU19850
yotJ,940079,BSU19860
yotI,940078,BSU19870
yotH,940084,BSU19880
yotG,940082,BSU19890
yotF,940086,BSU19900
yotE,939566,BSU19910
yotD,940092,BSU19920
yotC,940094,BSU19930
yotB,940114,BSU19940
sspC,939473,BSU19950
yosX,939517,BSU19970
yosW,938813,BSU19980
yosV,939523,BSU19990
yojW,8302977,BSU19999
yosU,939552,BSU20000
yosT,939471,BSU20010
yosS,939536,BSU20020
